,MIN_PRICE,MAX_PRICE,CLASSIFICATION_GENRE,VENUE_LATITUDE,VENUE_LONGITUDE
27356,18.0,40.0,Blues,43.0797365,-89.3765191
27369,37.0,37.0,Rock,47.66126297,-122.31405191
27387,49.5,229.5,Hip-Hop/Rap,38.25713,-85.753958
27390,89.95,99.95,Undefined,36.113397,-115.160087
27447,20.0,20.0,Rock,39.753332,-104.992516
27459,50.76,81.76,Undefined,36.098738,-115.175011
27562,20.0,20.0,Dance/Electronic,33.9818337,-117.3712786
27575,27.0,87.0,Rock,40.73340555,-74.17121214
27577,39.5,39.5,Metal,42.365977,-71.0617
27596,59.38,59.38,Folk,33.482292,-117.671419
27598,59.5,169.5,Metal,33.9583,-118.341868
27614,14.95,14.95,Dance/Electronic,39.73355,-104.98706
27615,105.0,150.0,R&B,27.993871,-82.37106
27616,23.1,23.1,Other,40.722974,-73.98608
27623,11.55,11.55,Other,40.722974,-73.98608
27628,35.0,149.5,Rock,40.69137302,-73.98124051
27654,25.0,50.0,Reggae,47.6568,-117.426
27658,5.0,5.0,Alternative,41.48479293594138,-81.82448008835325
27684,0.0,0.0,Jazz,40.82711,-74.10333
27757,23.1,23.1,Other,40.722974,-73.98608
27766,20.0,45.0,Rock,40.73975368,-73.98501292
27777,65.0,150.0,Pop,36.11923772,-115.17165653
27865,39.5,129.5,Rock,39.52331,-119.781017
27875,0.0,13.33,R&B,33.747048,-117.866312
27884,13.36,13.36,Rock,38.8372852,-104.7899982
27906,0.0,0.0,Folk,41.5706596,-81.5733357
27908,88.5,252.0,Dance/Electronic,36.1207267,-115.1642896
27931,39.5,65.0,Rock,38.03066678,-78.48125473
27943,20.0,20.0,Hip-Hop/Rap,34.04898,-118.23365
28001,12.0,27.0,Rock,39.75333786,-104.99507141
28015,20.0,20.0,Country,38.65553,-90.297191
28021,20.0,50.0,Country,38.952184,-92.327842
28023,30.0,79.0,Rock,40.349071,-74.07022
28028,29.5,29.5,Dance/Electronic,35.239095,-80.845519
28034,25.0,36.5,Rock,33.7918926,-84.3877907
28064,35.0,85.0,R&B,39.10835784,-84.50565787
28071,29.5,79.5,Jazz,40.349071,-74.07022
28083,10.0,10.0,Pop,32.77433248,-96.80111782
28084,25.0,40.0,Undefined,33.451085,-112.079228
28086,39.99,69.99,Undefined,36.135691,-115.152356
28109,40.0,70.0,Jazz,36.8565876,-76.2790052
28119,11.0,76.0,Rock,38.952184,-92.327842
28123,34.5,34.5,Rock,42.3518332,-71.1195379
28153,47.5,52.5,Rock,29.949399,-90.064806
28157,35.0,169.5,Rock,40.701963,-111.950426
28181,25.0,42.5,Metal,44.980837,-93.237034
28186,39.5,89.5,Dance/Electronic,33.9583,-118.341868
28197,39.5,59.5,Rock,32.788311,-79.936803
28199,21.5,41.5,R&B,47.61196,-122.34142
28226,57.99,207.99,Rock,26.200545,-98.259145
28335,21.0,95.0,Country,41.98029754,-91.66747781
28353,25.0,25.0,Rock,29.78627,-95.36562
28413,80.25,162.7,Rock,43.000968,-78.782784
28427,25.0,45.0,Rock,43.615392,-116.202313
28455,59.98,79.98,Rock,36.1101115,-115.1708107
28456,35.0,60.0,Rock,34.06141494,-118.30879207
28502,29.5,79.5,Rock,32.78521325,-96.80851279
28507,35.5,165.5,Metal,29.4330386,-98.4337987
28536,10.0,10.0,Dance/Electronic,41.47631,-71.962329
28539,45.0,70.0,Jazz,34.06141494,-118.30879207
28546,25.0,45.0,Undefined,41.078473,-81.515265
28552,35.0,35.0,World,41.88811537,-87.62931962
28558,59.98,79.98,Undefined,36.1101115,-115.1708107
28567,30.0,30.0,World,29.78627,-95.36562
28573,15.0,30.0,Dance/Electronic,33.451085,-112.079228
28618,20.0,20.0,Dance/Electronic,34.051841,-118.267076
28625,29.15,29.15,Pop,40.70708,-73.92193
28636,35.0,59.75,Pop,39.740611,-104.977194
28650,40.0,75.0,Country,33.86799,-118.06182
28667,59.0,175.0,Blues,34.726557,-86.589925
28674,30.0,30.0,Undefined,48.560728,-122.347852
28690,39.5,119.5,Rock,37.778479,-122.417473
28703,64.0,64.0,Undefined,34.175071,-118.849491
28706,39.99,69.99,Undefined,36.135691,-115.152356
28720,29.5,149.5,Metal,38.897412,-77.020029
28760,26.5,26.5,Country,37.7842392,-122.4332936
28833,29.5,299.5,Dance/Electronic,40.7497062,-73.9916006
28835,20.0,20.0,Metal,39.28763705,-76.60719037
28898,40.5,40.5,Rock,35.815896,-78.619991
28904,27.5,27.5,R&B,41.88811537,-87.62931962
28917,35.0,45.0,Rock,40.76963375,-111.90302543
28935,34.5,74.5,Country,40.8124988,-74.2165153
28936,35.0,45.0,World,40.738456,-73.816343
28958,10.0,10.0,Undefined,43.11520773,-75.59038661
28973,15.0,15.0,Pop,42.65288,-73.75036
29024,23.0,53.0,World,37.0170608,-76.320344
29147,30.5,50.5,Undefined,40.8119256,-73.6197704
29175,39.5,149.0,Latin,33.94982,-118.3436
29275,20.0,20.0,Rock,34.077729,-118.260108
29278,140.0,140.0,Rock,42.346806,-71.097272
29279,65.0,110.0,R&B,26.0503384,-80.2109577
29284,59.98,79.98,Rock,36.1101115,-115.1708107
29303,35.0,35.0,Blues,32.225101,-110.969001
29323,24.55,24.55,Pop,40.722036,-73.986806
29324,35.0,35.0,Rock,38.91795,-77.02373
29333,20.0,20.0,Rock,32.08444,-81.09616
29355,40.0,40.0,Reggae,41.91287,-87.6634
29401,41.0,61.0,Rock,39.740611,-104.977194
29402,59.98,79.98,Rock,36.1101115,-115.1708107
29456,37.0,37.0,Folk,32.33589314,-90.17479151
29576,99.5,159.5,Latin,29.76539,-95.36416
29580,20.0,20.0,Rock,39.753332,-104.992516
29616,20.0,20.0,Folk,41.08072105,-81.51970837
29832,67.52,98.44,R&B,36.102247,-115.20109
29846,17.0,17.0,Pop,38.569993,-121.49087928
29931,89.95,99.95,Undefined,36.113397,-115.160087
29933,35.5,175.5,Other,39.77464676,-86.15145874
29981,45.0,125.0,Rock,37.791419,-122.413293
29982,76.0,101.0,Undefined,36.11923772,-115.17165653
29995,54.95,494.95,Rock,35.803242,-78.722936
30008,36.75,46.75,Undefined,41.0169827,-92.411414
30021,23.0,148.0,World,38.791707,-77.003002
30029,64.5,255.5,R&B,34.9305909,-89.9975673
30050,60.4,112.65,Rock,41.929119,-74.004568
30060,29.0,29.0,Rock,40.720364,-73.993542
30085,65.0,150.0,Pop,36.11923772,-115.17165653
30094,19.0,32.5,Undefined,42.84356106,-70.81629566
30160,76.0,101.0,Undefined,36.11923772,-115.17165653
30169,59.5,279.5,Pop,40.68285,-73.97519
30177,59.0,115.0,Latin,25.781232,-80.187805
30190,53.5,148.5,Latin,37.809866,-122.268586
30192,15.5,15.5,Pop,33.75202,-84.38945
30199,35.0,50.0,Rock,38.7805674,-84.9410498
30215,99.0,285.0,Pop,37.708592,-122.133066
30216,25.0,25.0,Rock,35.240299,-80.845314
30225,32.5,67.5,Hip-Hop/Rap,32.7163734,-117.16008559
30228,19.26,19.26,Pop,36.194958,-86.743149
30256,29.5,75.0,Rock,34.72705,-86.590659
30292,25.0,75.0,Country,43.6133,-116.20705
30312,30.0,30.0,Pop,35.240299,-80.845314
30373,38.0,54.0,Rock,33.307817,-111.841854
30385,49.5,549.5,Pop,42.00499247,-87.88750024
30393,25.0,25.0,Hip-Hop/Rap,29.75377797,-95.36381697
30418,0.0,0.0,Alternative,41.857717,-87.657459
30517,76.0,101.0,Undefined,36.11923772,-115.17165653
30532,47.61,202.92,Pop,32.754526,-117.208922
30559,0.0,0.0,Blues,41.571249,-81.570474
30560,33.65,33.65,Reggae,40.6723969,-73.50999100000001
30600,0.0,0.0,Dance/Electronic,42.363809,-71.101423
30606,18.0,18.0,Pop,33.75202,-84.38945
30608,38.49,168.49,Rock,37.33046417,-121.88966811
30685,59.98,79.98,Rock,36.1101115,-115.1708107
30781,18.0,18.0,Rock,29.78627,-95.36562
30808,22.0,22.0,Pop,40.721926,-73.957346
30846,45.0,85.0,Undefined,34.0092729,-81.0277703
30849,35.0,35.0,R&B,42.040884,-87.680254
30859,35.0,80.0,R&B,42.040884,-87.680254
30873,35.0,65.0,Other,39.082695,-84.509561
30882,25.0,40.0,Rock,33.98376036,-117.37533193
30884,49.0,79.0,Rock,26.134246,-80.136172
30894,25.0,145.0,Latin,28.539293,-81.383957
30905,32.84,44.17,Rock,41.5341,-73.58431
30922,95.0,145.0,Rock,39.29716807,-77.85236187
30942,20.0,20.0,Country,47.665699,-122.38289
30957,35.5,70.5,Rock,42.346806,-71.097272
30965,40.0,47.0,Country,40.8980978,-75.6869693
30971,18.0,30.0,Pop,41.58096,-93.8544
30977,89.95,99.95,Undefined,36.113397,-115.160087
30987,10.0,10.0,Dance/Electronic,41.47631,-71.962329
30999,29.5,39.5,Rock,41.4915974,-72.0914563
31048,25.5,25.5,Metal,39.28763705,-76.60719037
31054,35.0,75.0,Country,38.9174,-77.028992
31077,31.0,31.0,Rock,40.720364,-73.993542
31100,40.0,50.0,World,42.396753,-71.122819
31150,35.0,49.5,Rock,37.8077176,-122.2700597
31160,30.5,55.5,Rock,41.2453832,-75.8818108
31189,22.5,22.5,Metal,42.3322231,-83.0413692
31244,15.0,15.0,Rock,36.8493416,-76.0194075
31248,47.99,177.99,Other,27.993871,-82.37106
31252,19.95,34.95,Other,36.29188302,-115.18139765
31256,18.0,20.0,Folk,38.954566,-92.326085
31428,49.0,199.0,Latin,36.73345,-119.784214
31429,27.5,27.5,Rock,33.751769,-84.389681
31431,25.0,35.0,Rock,36.8493416,-76.0194075
31445,15.0,15.0,Rock,40.17542,-76.31327
31446,20.0,20.0,Rock,39.753332,-104.992516
31469,20.0,40.0,Metal,40.73975368,-73.98501292
31524,32.0,32.0,Country,33.508899,-86.797919
31552,16.0,18.0,Rock,39.96477,-75.134457
31593,15.0,15.0,Other,43.07634404,-70.76009881
31600,49.5,75.0,Hip-Hop/Rap,40.69137302,-73.98124051
31638,36.75,96.75,Rock,32.837381,-83.631201
31786,45.5,75.5,Pop,40.69137302,-73.98124051
31843,55.0,55.0,Rock,40.720364,-73.993542
31844,30.0,59.5,Rock,43.074566,-89.380978
31866,35.0,65.0,Undefined,42.5364483,-83.0373454
31889,29.0,49.0,Undefined,41.44454,-74.42094
31950,57.21,107.21,Dance/Electronic,36.102916,-115.169756
32087,30.0,30.0,Rock,40.741895,-73.989308
32114,23.0,50.0,Country,36.173214,-86.783632
32119,0.0,0.0,Other,28.55976,-81.36474
32135,12.0,26.0,Other,40.76963375,-111.90302543
32141,28.25,28.25,Metal,34.090897,-118.385693
32144,27.53,27.53,Country,36.1016781,-86.8178113
32231,22.25,22.25,Country,40.722036,-73.986806
32236,39.0,69.0,Rock,42.36276392,-87.83083839
32353,22.94,22.94,Pop,36.011306,-115.175281
32368,0.0,14.95,Dance/Electronic,33.64245,-117.91764
32372,21.0,41.0,Rock,39.352585,-74.444893
32417,41.0,51.0,Country,35.962335,-83.917015
32419,51.0,51.0,Rock,41.88811537,-87.62931962
32422,17.0,17.0,Rock,39.061132,-94.590737
32427,7.0,7.0,Alternative,33.50539,-86.79049
32459,23.0,23.0,Rock,38.91819,-77.02241
32471,25.0,25.0,Hip-Hop/Rap,36.7993705,-76.3269322
32486,69.0,179.0,Pop,36.11726269,-115.17272405
32491,5.0,5.0,Other,41.477055,-81.7735853
32513,20.0,40.0,Undefined,47.98228,-122.20746
32515,55.0,95.0,World,40.75599205,-73.98447747
32539,34.5,49.5,Rock,41.2453832,-75.8818108
32546,25.0,25.0,Hip-Hop/Rap,44.98277,-93.27543
32575,0.0,0.0,Alternative,28.605164,-81.2977308
32588,39.5,55.0,Metal,32.788311,-79.936803
32595,17.0,20.0,Dance/Electronic,33.9818337,-117.3712786
32599,3.5,40.0,Hip-Hop/Rap,33.800872,-78.7398774
32618,40.0,500.0,Rock,41.7558752,-88.2161976
32627,60.0,250.0,World,39.943671,-83.105808
32631,0.01,62.0,World,39.168456,-86.517927
32639,20.0,100.0,Other,29.9368716,-90.0916424
32641,45.0,89.5,Metal,32.7885,-97.34775
32652,21.04,21.04,Country,37.769739,-122.420282
32663,50.0,50.0,Dance/Electronic,25.817805,-80.122143
32675,10.0,10.0,Jazz,41.5706596,-81.5733357
32717,59.0,250.0,R&B,39.82945633,-86.13433075
32724,12.0,12.0,Other,40.814369,-96.700762
32779,69.0,179.0,Pop,36.11726269,-115.17272405
32786,13.11,13.11,Dance/Electronic,34.618276,-118.190148
32807,20.0,20.0,Rock,33.699879,-117.917493
32811,5.0,5.0,Other,41.477055,-81.7735853
32826,59.98,79.98,Undefined,36.1101115,-115.1708107
32829,59.5,59.5,Rock,38.839787,-77.061339
32879,56.0,141.5,Pop,47.61196,-122.34142
32883,38.56,44.15,Jazz,40.761816,-73.983389
32892,57.21,107.21,Dance/Electronic,36.102916,-115.169756
32900,14.6,14.6,Metal,37.78323,-122.463783
32903,32.57,32.57,World,40.72846,-74.00515
32909,14.6,14.6,Other,37.78323,-122.463783
32910,30.0,40.0,Undefined,36.8493416,-76.0194075
32922,46.0,100.5,R&B,42.4605914,-83.2129839
32935,0.0,14.95,Dance/Electronic,32.71498,-117.16078
33002,26.71,26.71,Country,36.137061,-86.778496
33007,113.5,299.5,Hip-Hop/Rap,47.6221261,-122.35401604
33017,57.21,107.21,Dance/Electronic,36.102916,-115.169756
33027,25.0,70.0,Rock,40.734917,-73.9884469
33029,32.0,32.0,Rock,43.656551,-70.258943
33164,52.0,63.0,Blues,42.339324,-83.067158
33190,29.95,29.95,Pop,34.0775847,-118.2606316
33192,27.5,27.5,Rock,35.240299,-80.845314
33211,17.3,17.3,Other,36.1016781,-86.8178113
33215,45.75,196.0,Country,27.942743,-82.451772
33217,15.0,15.0,Rock,42.65288,-73.75036
33221,10.0,15.0,Country,42.2185947623,-83.5218059153
33258,39.5,39.5,Hip-Hop/Rap,37.7842392,-122.4332936
33260,30.0,30.0,Metal,41.91287,-87.6634
33273,29.5,29.5,Reggae,40.25371273,-76.86916645
33284,24.0,24.0,Dance/Electronic,39.061132,-94.590737
33299,20.0,20.0,Dance/Electronic,38.902135,-77.032811
33303,14.0,14.0,Metal,39.941327,-75.1478724
33309,19.27,19.27,Alternative,36.137061,-86.778496
33311,27.5,27.5,Rock,46.869727,-113.996127
33312,7.0,7.0,Rock,41.947012,-87.656821
33313,20.01,20.01,Alternative,34.10194,-118.304359
33315,39.5,59.5,Rock,34.09850537,-118.32421313
33317,18.0,18.0,World,40.480855,-79.972264
33318,8.0,8.0,Dance/Electronic,41.947012,-87.656821
33331,5.0,75.0,Country,41.7532445,-88.2084418
33332,10.0,10.0,Alternative,39.941327,-75.1478724
33349,17.3,17.3,Country,36.1016781,-86.8178113
33435,44.5,134.25,Pop,32.331055,-86.247262
33465,18.74,18.74,Rock,40.014735,-83.000349
33564,2.0,2.0,World,39.672363,-104.865271
33581,5.0,60.0,Alternative,41.7407164,-87.9719824
33693,127.5,318.5,Rock,36.1207267,-115.1642896
33755,23.0,33.0,Rock,36.8493416,-76.0194075
33756,4.86,4.86,Other,36.1016781,-86.8178113
33798,27.53,27.53,Pop,36.1016781,-86.8178113
33883,17.3,17.3,Country,36.1016781,-86.8178113
34018,12.0,12.0,Rock,30.6906949,-88.0424123
34045,35.0,35.0,Hip-Hop/Rap,40.356116,-75.919611
34101,22.0,22.0,Rock,38.6559391,-90.3049733
34122,13.11,13.11,Dance/Electronic,34.618276,-118.190148
34127,7.0,7.0,Rock,41.947012,-87.656821
34201,27.53,27.53,Jazz,36.1016781,-86.8178113
34211,0.0,0.0,Other,40.014735,-83.000349
34234,22.0,22.0,Metal,42.65288,-73.75036
34553,15.0,15.0,World,47.61458,-122.34915
34742,9.17,9.17,Undefined,36.011306,-115.175281
34749,35.0,50.0,Rock,33.451085,-112.079228
34752,35.5,40.5,Pop,35.239095,-80.845519
34777,29.0,59.0,Rock,33.7918926,-84.3877907
34809,29.5,29.5,Country,38.839787,-77.061339
34812,31.0,31.0,Rock,26.166888,-80.117058
34861,49.0,69.0,Rock,30.412461,-88.892269
34875,10.0,10.0,Blues,40.22328639,-73.99950139
34884,37.5,72.0,Rock,34.72705,-86.590659
35109,15.0,30.0,Reggae,36.8493416,-76.0194075
35182,24.25,189.5,Rock,41.4486599,-72.846188
35199,86.99,111.49,Undefined,36.1101115,-115.1708107
35222,22.5,22.5,Rock,42.3322231,-83.0413692
35279,21.0,100.0,Country,47.97873,-122.202313
35284,13.36,13.36,Alternative,36.194958,-86.743149
35307,89.95,99.95,Undefined,36.113397,-115.160087
35359,39.5,129.5,Dance/Electronic,35.2050931,-80.7953024
35405,25.0,35.0,Dance/Electronic,33.6997648,-117.9175717
35411,44.5,79.5,Hip-Hop/Rap,33.89024,-84.469717
35478,50.0,90.0,Folk,38.2963465,-122.2873698
35482,25.0,65.0,Hip-Hop/Rap,39.965473,-75.134829
35493,0.0,0.0,Other,28.55976,-81.36474
35495,0.0,0.0,Other,28.55976,-81.36474
35498,0.0,0.0,Other,28.55976,-81.36474
35514,0.0,0.0,Other,28.55976,-81.36474
35523,10.0,10.0,Alternative,29.946457,-90.065947
35526,16.0,16.0,Rock,40.721926,-73.957346
35547,10.0,10.0,Alternative,33.449979,-112.074318
35640,57.21,107.21,Dance/Electronic,36.102916,-115.169756
35646,44.99,74.99,R&B,36.135691,-115.152356
35654,25.0,35.0,Dance/Electronic,38.91984858,-76.97281793
35662,25.0,25.0,Pop,39.753332,-104.992516
35673,14.95,14.95,Dance/Electronic,39.73355,-104.98706
35700,39.99,69.99,Undefined,36.135691,-115.152356
35709,75.0,75.0,Pop,42.351852,-83.060335
35805,41.0,61.0,Rock,34.09850537,-118.32421313
35887,15.0,15.0,Rock,33.7918926,-84.3877907
35901,30.0,30.0,R&B,39.143968,-84.521195
35905,0.0,25.16,Other,37.8086762,122.2696327
35929,20.0,25.0,R&B,42.351852,-83.060335
35931,0.0,0.0,R&B,41.477055,-81.7735853
35939,5.0,75.0,Country,41.7532445,-88.2084418
35982,45.0,85.0,Country,36.159949,-86.77857
36016,125.0,125.0,Other,37.972343,-87.566044
36026,14.99,19.99,World,47.61458,-122.34915
36031,36.0,86.0,Rock,36.59902833,-82.21946726
36051,39.0,149.0,Latin,39.05211613,-121.5118332
36053,17.95,17.95,Dance/Electronic,40.7258559,-73.9840245
36054,20.0,125.0,Undefined,30.34565775,-91.15096275
36055,15.0,15.0,Rock,42.65288,-73.75036
36070,0.0,25.65,Hip-Hop/Rap,40.75371,-73.90352
36080,49.5,59.5,R&B,34.7486418,-92.2742477
36089,12.0,12.0,Alternative,39.941327,-75.1478724
36148,35.0,35.0,Rock,33.6997648,-117.9175717
36463,26.5,49.5,Metal,42.4605914,-83.2129839
36479,24.0,38.0,Rock,36.8493416,-76.0194075
36566,27.12,32.72,Other,40.761816,-73.983389
36612,10.0,10.0,Alternative,41.5082658,-81.5803633
36621,20.01,20.01,Alternative,34.10194,-118.304359
36680,25.0,25.0,Rock,38.91795,-77.02373
36686,7.0,7.0,Alternative,33.50539,-86.79049
36835,55.0,145.0,R&B,39.838628,-86.171994
36874,48.1,171.9,Country,38.580372,-121.500231
36969,19.43,30.19,Dance/Electronic,37.80324,-122.27138
37009,69.5,119.5,Rock,41.88537,-87.627457
37019,45.83,275.18,Rock,36.12139406,-115.16923919
37026,16.0,75.75,R&B,32.741072,-97.368507
37290,55.0,135.0,Hip-Hop/Rap,33.445899,-112.071313
37291,49.5,75.0,Metal,39.77464676,-86.15145874
37314,20.0,20.0,Undefined,42.960577,-85.670449
37320,15.0,30.0,Other,41.527733,-88.081972
37453,1.0,100.0,Pop,42.35330048,-71.04747991
37653,20.0,20.0,Rock,38.0304746,-78.48181653
37724,32.5,65.0,Rock,36.173214,-86.783632
37782,43.0,119.0,Hip-Hop/Rap,27.8088984,-97.3935427
37787,11.0,11.0,Rock,47.665699,-122.38289
37820,0.0,14.95,Dance/Electronic,34.0417391,-118.2512004
37846,49.78,49.78,World,39.672363,-104.865271
37859,0.0,0.0,Country,39.092089,-84.493152
37927,25.58,25.58,Country,35.820643,-86.266806
37947,49.5,189.0,Rock,43.080888,-89.374566
37986,33.14,33.14,Folk,36.1016781,-86.8178113
38067,25.5,25.5,Metal,39.28763705,-76.60719037
38115,10.0,10.0,Pop,43.11520773,-75.59038661
38129,79.5,175.0,R&B,34.0092729,-81.0277703
38163,20.03,20.03,Rock,40.7442495,-73.9903775
38203,49.05,49.05,Hip-Hop/Rap,40.72846,-74.00515
38479,18.0,30.0,Dance/Electronic,43.074566,-89.380978
38492,39.5,55.0,Metal,40.464828,-80.058873
38501,25.0,25.0,R&B,42.3528999,-71.1326128
38557,14.0,14.0,Rock,42.36422,-71.10133
38577,15.0,15.0,Rock,42.36422,-71.10133
38628,20.0,35.0,Undefined,42.27129,-88.96133
38629,0.0,0.0,Other,41.900476,-74.00594130000002
38631,35.0,35.0,Pop,38.9174,-77.028992
38632,62.0,183.0,Latin,33.89024,-84.469717
38639,42.5,75.5,Rock,33.758688,-84.391449
38649,72.8,72.8,Rock,32.70709659,-117.15680771
38656,35.0,145.0,Hip-Hop/Rap,42.36422,-71.10133
38680,40.0,80.0,World,44.977988,-93.275533
38682,11.55,11.55,Other,40.722974,-73.98608
38707,23.1,23.1,Alternative,40.722974,-73.98608
38724,23.1,23.1,Other,40.722974,-73.98608
38737,30.0,30.0,Blues,48.560728,-122.347852
38742,25.0,25.0,Undefined,37.688354,-97.334655
38757,21.45,21.45,Metal,40.722036,-73.986806
38775,28.0,28.0,Hip-Hop/Rap,38.8372852,-104.7899982
38777,26.5,26.5,World,47.61358643,-122.34428406
38779,59.5,275.0,R&B,38.580372,-121.500231
38808,25.0,54.5,Country,36.173214,-86.783632
38828,15.0,90.0,Rock,41.86489,-87.78952
38835,10.0,10.0,Blues,40.22328639,-73.99950139
38842,5.0,5.0,R&B,41.5082658,-81.5803633
38856,0.0,0.0,R&B,29.9172719,-90.1007669
38857,55.0,105.0,Rock,35.2050931,-80.7953024
38866,65.0,135.0,Rock,26.0503384,-80.2109577
38869,41.99,201.99,Other,37.3300119,-121.8919663
38888,25.0,25.0,Hip-Hop/Rap,39.753332,-104.992516
38896,21.04,21.04,Other,42.36422,-71.10133
38913,25.0,25.0,R&B,40.76963375,-111.90302543
38914,16.0,16.0,Rock,40.721926,-73.957346
38919,40.0,65.0,R&B,33.455577,-117.1059
38955,20.0,20.0,Rock,42.025497,-76.415274
38971,45.7,45.7,Pop,33.801914,-116.52576
38978,29.0,50.0,Religious,30.311353,-81.795638
38981,20.0,20.0,Folk,43.048563,-87.89606100000003
38999,29.0,32.0,Religious,28.08138028799,-82.74857916132
39001,18.0,18.0,Alternative,42.28014,-83.7511
39012,30.0,30.0,Hip-Hop/Rap,35.815896,-78.619991
39015,7.5,15.0,Country,41.979238,-87.867325
39016,23.0,27.0,Dance/Electronic,47.61458,-122.34915
39022,28.76,28.76,Rock,32.767448,-117.20224
39029,12.5,76.0,Country,38.952184,-92.327842
39039,9.0,22.0,Pop,43.0797365,-89.3765191
39058,57.21,107.21,Dance/Electronic,36.102916,-115.169756
39063,50.85,50.85,Rock,33.801914,-116.52576
39075,50.85,56.0,Rock,33.801914,-116.52576
39093,36.0,36.0,Rock,41.88811537,-87.62931962
39100,20.0,20.0,Rock,38.608822,-90.223274
39129,55.0,139.0,Religious,30.325811,-81.645058
39138,22.5,22.5,Rock,41.885046,-87.661767
39173,76.0,101.0,Undefined,36.11923772,-115.17165653
39181,39.5,59.5,Rock,38.99734055,-77.02746183
39200,30.0,30.0,Hip-Hop/Rap,30.239574,-97.728048
39221,20.48,31.34,Rock,33.777011,-117.940602
39228,35.0,45.0,Rock,34.06141494,-118.30879207
39230,29.0,32.0,Religious,26.1958,-80.28538
39231,15.0,15.0,Rock,27.960778,-82.440611
39261,174.0,174.0,Alternative,44.059678,-121.308315
39268,38.08,75.68,Alternative,37.7755,-122.4378
39269,32.5,54.5,Pop,32.990942,-117.270629
39283,22.0,30.0,Rock,38.0304746,-78.48181653
39335,23.1,517.5,Alternative,34.090897,-118.385693
39337,28.1,28.1,R&B,40.722036,-73.986806
39338,15.0,15.0,Other,41.900476,-74.00594130000002
39339,22.0,37.0,Rock,42.040884,-87.680254
39389,25.0,52.0,World,43.042632,-87.911682
39419,76.0,101.0,Undefined,36.11923772,-115.17165653
39420,28.5,88.5,Country,35.9933059,-78.902225
39421,16.0,106.5,Folk,32.741072,-97.368507
39425,37.0,100.0,Rock,28.370393,-81.504616
39436,18.0,88.0,Other,41.86489,-87.78952
39492,25.0,25.0,Alternative,39.092089,-84.493152
39517,22.5,22.5,Rock,34.076851,-118.381072
39519,52.0,79.0,Blues,41.5260601,-88.0815767
39528,25.0,25.0,Rock,36.25066198,-115.24547294
39535,20.0,180.0,Other,41.86489,-87.78952
39551,29.0,50.0,Religious,30.305464,-97.701593
39558,26.0,28.0,Rock,39.96477,-75.134457
39584,15.0,80.0,Rock,42.355071,-83.327698
39594,0.0,0.0,Rock,43.048366,-76.153423
39598,45.0,510.0,Pop,41.857717,-87.657459
39604,27.22,99.32,Pop,37.766526,-122.430487
39612,14.99,14.99,Rock,40.014735,-83.000349
39629,60.0,120.0,Country,32.7885,-97.34775
39648,15.0,15.0,Rock,28.605164,-81.2977308
39649,25.69,69.45,Rock,34.101445,-118.328459
39667,29.0,32.0,Religious,32.45232405423746,-99.73750804602513
39672,29.91,193.31,Alternative,36.152076,-86.770085
39674,30.0,30.0,R&B,35.240299,-80.845314
39679,45.0,50.0,Rock,41.98475943,-114.67170283
39698,29.0,32.0,Religious,29.649734655719367,-95.12362241534174
39701,15.0,50.0,Country,42.2666,-71.79923
39711,0.0,0.0,Other,43.618089,-116.207009
39713,30.0,39.5,Hip-Hop/Rap,33.8402272,-84.3795437
39722,22.0,22.0,Pop,43.613261,-116.207154
39771,12.0,12.0,Rock,40.22328639,-73.99950139
39818,25.0,45.0,Undefined,38.99734055,-77.02746183
39824,35.0,55.0,Rock,38.99734055,-77.02746183
39886,44.5,194.5,Country,36.8086726,-119.7394542
39892,45.0,65.0,Rock,26.1193,-80.149426
